ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.9493,1.0247,10.9295,-0.3252,1.0806,9.7415,0.1564,0.0452,-0.1429,3.5,17.5,-44.4,353.54,-6.17,1.87,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,10447,2015-10-30 10:29:04:018
0.1101,0.1568,11.3713,-0.141,1.1657,9.7361,-0.2004,0.0049,-0.2639,3.0,17.4,-45.0,353.97,-6.83,0.83,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,10550,2015-10-30 10:29:04:121
0.3771,0.4322,8.3067,-0.0259,1.1099,9.7436,0.1576,-0.237,-0.1772,2.4,17.2,-45.1,356.27,-6.77,0.71,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,10651,2015-10-30 10:29:04:222
-0.1065,0.8416,9.159,-0.0866,0.8723,9.7674,0.0024,-0.0916,0.0305,1.4,17.5,-44.9,358.43,-5.1,0.51,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,10760,2015-10-30 10:29:04:331
-0.231,1.0199,8.4815,-0.0431,0.8613,9.7687,-0.0867,-0.1075,0.0415,0.8,17.9,-44.6,358.32,-5.23,0.45,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,10856,2015-10-30 10:29:04:427
0.2179,1.1827,9.3541,-0.0532,0.8715,9.7677,0.0122,0.0843,0.1808,0.4,18.5,-44.2,0.45,-4.91,0.23,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,10958,2015-10-30 10:29:04:529
0.182,0.7697,12.1901,-0.0399,0.9671,9.7588,0.0232,-0.0391,0.2175,0.6,18.5,-44.0,358.22,-5.56,0.37,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,11060,2015-10-30 10:29:04:631
-0.5327,0.431,11.795,-0.0032,0.987,9.7569,-0.248,-0.1588,0.1857,1.0,18.3,-44.0,357.92,-6.15,0.23,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,11161,2015-10-30 10:29:04:732
-0.3747,0.905,7.8865,-0.0568,1.1494,9.7389,0.0696,-0.0794,0.0916,1.5,17.9,-44.2,356.17,-6.32,0.62,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,11264,2015-10-30 10:29:04:835
-0.1784,0.8487,9.8342,-0.0573,0.9806,9.7573,-0.3042,0.0244,0.0415,1.9,17.6,-44.3,355.55,-6.26,0.31,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,11365,2015-10-30 10:29:04:936
-0.2658,1.2785,9.0321,-0.1214,0.9679,9.758,0.0696,0.1161,0.0281,2.3,17.7,-44.1,356.27,-5.66,0.71,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,11467,2015-10-30 10:29:05:038
-0.2598,1.506,9.0465,-0.1889,1.0503,9.7484,0.0782,-0.0171,-0.0611,2.4,17.7,-44.1,357.08,-6.0,1.11,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,11569,2015-10-30 10:29:05:140
-0.4381,1.0499,9.3506,-0.1919,1.1566,9.7363,0.0843,-0.0134,-0.0721,2.7,17.7,-44.1,354.66,-6.55,1.12,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,11671,2015-10-30 10:29:05:242
0.2586,0.4166,9.0393,-0.0416,1.1405,9.74,-0.0269,-0.1564,-0.0244,2.7,17.4,-44.3,354.34,-6.88,1.05,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,11774,2015-10-30 10:29:05:345
-0.231,0.0754,8.4013,-0.1537,0.8846,9.7655,0.347,-0.204,0.2187,2.5,17.6,-44.5,353.6,-4.74,0.76,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,11875,2015-10-30 10:29:05:446
-0.1173,-0.5399,11.1067,0.0135,0.8047,9.7736,-0.3409,-0.0599,-0.1625,2.1,17.9,-44.6,354.4,-5.19,-0.2,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,11977,2015-10-30 10:29:05:548
-0.3807,-0.4717,8.4719,-0.1009,0.8465,9.7695,0.1344,0.2553,-0.0684,1.7,18.5,-44.4,356.11,-4.95,0.59,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,12079,2015-10-30 10:29:05:650
-0.5662,-0.2945,8.7029,-0.3372,0.929,9.7567,0.1417,0.1772,0.1332,1.9,18.4,-44.1,358.76,-5.44,1.98,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,12182,2015-10-30 10:29:05:753
-0.4034,0.3148,9.6163,-0.3257,0.8511,9.7642,-0.3519,-0.0794,0.1173,2.4,18.3,-43.9,358.89,-5.49,2.04,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,12283,2015-10-30 10:29:05:854
-1.4425,0.4369,9.7324,-0.1448,0.556,9.7898,-0.1649,-0.259,0.4007,3.1,18.4,-43.8,353.45,-3.25,0.85,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,12385,2015-10-30 10:29:05:956
-1.6999,0.0718,11.1869,-0.0456,0.455,9.796,0.0672,0.0281,0.7831,3.4,18.8,-43.6,352.43,-2.55,0.28,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,12488,2015-10-30 10:29:06:059
-1.5706,-0.0251,9.8833,-0.1902,0.6367,9.7841,0.1271,0.1674,1.6457,4.6,18.9,-43.4,349.17,-3.72,1.11,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,12589,2015-10-30 10:29:06:160
-1.391,-0.6644,9.8629,-0.2798,0.7588,9.7732,0.0501,0.1454,1.9609,7.3,17.6,-43.6,344.65,-4.32,1.51,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,12692,2015-10-30 10:29:06:263
-0.7266,-0.978,9.7336,-0.3544,0.8084,9.7668,0.0733,0.2847,2.5473,13.2,13.4,-43.8,325.13,-4.6,1.93,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,12793,2015-10-30 10:29:06:364
-0.1784,-1.1073,9.3565,-0.5286,0.9817,9.7431,0.0892,0.4985,2.5094,19.9,6.2,-43.4,299.5,-5.4,2.81,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,12895,2015-10-30 10:29:06:466
-0.9433,-1.3898,10.4818,-0.6808,0.9886,9.7329,-0.1747,0.3958,2.2504,21.9,1.7,-41.1,288.1,-5.81,3.83,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,12998,2015-10-30 10:29:06:569
0.3747,0.1389,10.0712,-0.6536,1.0832,9.7247,-0.1417,0.3323,1.6664,23.5,-4.3,-42.2,272.25,-6.34,3.85,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,13099,2015-10-30 10:29:06:670
0.2298,1.0546,9.0273,-1.008,1.021,9.7011,-0.1173,0.3176,1.157,25.2,-7.8,-41.2,263.51,-6.04,4.85,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,13201,2015-10-30 10:29:06:772
0.6117,0.4561,10.5524,-0.795,0.8807,9.7346,-0.4826,0.0452,0.5571,25.3,-8.8,-41.1,257.67,-5.79,5.4,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,13304,2015-10-30 10:29:06:875
0.0275,1.567,8.3199,-0.7834,0.7252,9.7484,-0.0562,-0.0183,0.6536,25.4,-10.7,-40.7,249.73,-4.15,5.08,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,13405,2015-10-30 10:29:06:976
-0.5495,1.1959,12.0608,-0.4795,0.4696,9.7837,-0.3396,-0.2162,-0.0098,24.7,-12.2,-40.7,246.54,-2.74,2.81,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,13507,2015-10-30 10:29:07:078
-0.7278,1.9082,9.0046,-0.5851,0.496,9.7766,-0.011,0.0367,-0.0501,24.2,-12.6,-41.0,243.08,-2.7,3.23,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,13610,2015-10-30 10:29:07:181
-0.9505,1.5311,9.3254,-0.6657,0.4857,9.772,-0.0696,0.1405,-0.0892,23.8,-12.6,-41.1,242.79,-2.84,3.9,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,13711,2015-10-30 10:29:07:282
-0.8344,1.8866,8.855,-0.7514,0.6372,9.757,0.066,0.0867,0.0318,23.9,-12.3,-41.2,245.67,-3.37,4.18,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,13813,2015-10-30 10:29:07:384
-0.668,1.7502,9.3841,-0.7586,0.6775,9.7538,-0.055,-0.0049,-0.0134,24.0,-12.3,-41.1,246.49,-3.94,4.43,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,13915,2015-10-30 10:29:07:486
-0.8978,0.7494,13.5117,-0.5659,0.6852,9.7663,-0.055,-0.2969,-0.1405,24.1,-12.3,-41.1,246.69,-3.85,3.9,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,14017,2015-10-30 10:29:07:588
0.2957,0.1173,12.6689,-0.145,1.0004,9.7544,-0.3152,-0.4569,-0.3702,23.6,-12.6,-41.0,249.57,-5.85,0.85,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,14120,2015-10-30 10:29:07:691
0.1341,0.9613,7.015,-0.0939,1.0,9.7551,0.0024,-0.2602,-0.1881,23.2,-12.6,-41.3,247.35,-4.99,0.81,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,14221,2015-10-30 10:29:07:792
0.1377,1.0534,8.4479,-0.0049,1.0075,9.7548,0.0611,-0.1527,-0.1405,22.4,-12.6,-41.9,248.34,-5.81,0.21,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,14323,2015-10-30 10:29:07:894
0.4788,1.7334,8.4432,0.09,1.0962,9.7448,0.0904,-0.0342,-0.055,22.1,-12.1,-42.5,251.77,-6.29,-0.39,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,14425,2015-10-30 10:29:07:996
0.1796,2.0075,9.4607,0.0497,1.1428,9.7397,0.1295,0.2114,-0.0049,21.9,-12.0,-42.6,252.36,-6.42,-0.62,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,14527,2015-10-30 10:29:08:098
0.1987,1.2594,10.3118,0.0542,1.3762,9.7095,0.4142,0.1649,0.0538,21.8,-12.3,-42.6,254.16,-7.47,-0.42,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,14629,2015-10-30 10:29:08:200
0.2047,0.31,12.384,0.1396,1.3672,9.7099,-0.3054,-0.3335,-0.0684,21.9,-12.9,-42.4,253.81,-8.79,-0.26,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,14731,2015-10-30 10:29:08:302
0.0371,1.1863,8.515,0.202,1.4013,9.7039,0.1063,-0.4643,0.1588,21.8,-13.3,-42.7,253.48,-8.22,-1.19,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,14833,2015-10-30 10:29:08:404
-0.3771,1.0343,9.9288,0.166,1.166,9.7357,-0.0391,0.0232,0.0195,21.6,-13.5,-42.9,252.25,-7.44,-1.47,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,14935,2015-10-30 10:29:08:506
0.1604,1.8352,9.1363,0.0779,1.2472,9.7267,0.1491,0.1271,0.0269,21.5,-13.2,-43.4,251.56,-7.31,-0.46,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,15037,2015-10-30 10:29:08:608
-0.3879,1.5921,8.9483,-0.0623,1.3883,9.7077,0.1833,0.0696,-0.1613,21.6,-13.3,-43.3,252.37,-7.94,0.31,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,15139,2015-10-30 10:29:08:710
0.7266,0.5399,10.4639,0.0417,1.4564,9.6978,0.0721,0.0794,-0.0599,21.8,-13.4,-42.7,253.71,-8.54,-0.25,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,15241,2015-10-30 10:29:08:812
-0.0383,0.6847,8.4096,-0.1422,1.371,9.7093,0.3506,-0.0354,0.0464,22.1,-13.4,-42.0,251.86,-7.84,0.31,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,15343,2015-10-30 10:29:08:914
0.8583,0.7805,10.173,-0.0252,1.2468,9.727,-0.5205,-0.1515,-0.27,22.2,-13.4,-41.7,252.87,-8.36,0.18,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,15445,2015-10-30 10:29:09:016
0.0,1.6316,8.0337,-0.1783,1.0637,9.7472,0.0037,-0.0635,0.0379,22.6,-12.6,-41.6,249.42,-6.22,1.12,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,15548,2015-10-30 10:29:09:119
-0.1065,1.1815,9.7241,-0.1711,1.0074,9.7533,0.0147,0.11,-0.0244,22.9,-11.7,-41.6,251.35,-5.98,0.97,36.81413,-119.74787,263.92,336.7181468372709,0.54,19.35484,88.79,16 / 16,15649,2015-10-30 10:29:09:220
