sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.1448;-0.0311;9.681;0.0;0.0;0.0012;-55.0;-3.6;107.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;31;2015-09-17 17:18:17:040
-0.1389;-0.0335;9.669;0.0024;0.0024;0.0;-55.1;-3.7;107.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;133;2015-09-17 17:18:17:142
-0.1365;-0.0168;9.7181;-0.0012;0.0012;0.0012;-55.1;-3.7;107.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;235;2015-09-17 17:18:17:244
-0.1389;-0.0204;9.6786;0.0;0.0012;0.0;-55.1;-3.7;107.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;337;2015-09-17 17:18:17:346
-0.1329;-0.0299;9.6881;0.0012;-0.0012;0.0012;-55.1;-3.7;107.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;439;2015-09-17 17:18:17:448
-0.1425;-0.0383;9.7097;0.0024;-0.0024;0.0024;-55.0;-3.7;108.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;541;2015-09-17 17:18:17:550
-0.1329;-0.0215;9.663;0.0012;0.0037;0.0;-55.0;-3.7;108.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;643;2015-09-17 17:18:17:652
-0.1281;-0.0407;9.7217;-0.0012;0.0;-0.0012;-55.0;-3.7;108.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;745;2015-09-17 17:18:17:754
-0.146;-0.0227;9.6654;-0.0012;0.0012;-0.0024;-54.9;-3.7;108.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;847;2015-09-17 17:18:17:856
-0.1329;-0.0287;9.6989;-0.0012;0.0012;-0.0012;-55.1;-3.7;107.9;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;949;2015-09-17 17:18:17:958
-0.1317;-0.0323;9.6762;-0.0024;0.0024;-0.0012;-55.1;-3.7;107.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;1051;2015-09-17 17:18:18:060
-0.1401;-0.0263;9.7241;0.0012;0.0012;0.0;-55.1;-3.7;107.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;1153;2015-09-17 17:18:18:162
-0.1281;-0.0395;9.7013;0.0;0.0037;-0.0012;-55.0;-3.7;107.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;1255;2015-09-17 17:18:18:264
-0.1353;-0.0263;9.6953;0.0012;0.0;-0.0012;-55.0;-3.7;107.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;1357;2015-09-17 17:18:18:366
-0.1377;-0.0395;9.681;-0.0012;0.0012;-0.0012;-55.0;-3.7;107.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;1459;2015-09-17 17:18:18:468
-0.1532;-0.0239;9.6929;0.0;0.0024;0.0;-55.0;-3.7;107.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;1561;2015-09-17 17:18:18:570
-0.1413;-0.0156;9.6929;-0.0012;0.0012;0.0;-55.1;-3.7;107.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;1664;2015-09-17 17:18:18:673
-0.1508;-0.0383;9.7636;0.0;0.0024;-0.0024;-55.1;-3.7;107.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;1766;2015-09-17 17:18:18:775
-0.1425;-0.0275;9.73;0.0012;0.0012;0.0;-55.2;-3.7;107.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;1867;2015-09-17 17:18:18:876
-0.1353;-0.0239;9.7013;0.0012;0.0024;-0.0012;-55.2;-3.7;107.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;1969;2015-09-17 17:18:18:978
-0.1305;-0.0287;9.7181;0.0;0.0;0.0;-55.1;-3.7;107.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;2072;2015-09-17 17:18:19:081
-0.1425;-0.0192;9.7205;0.0012;0.0;-0.0012;-55.1;-3.8;107.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;2173;2015-09-17 17:18:19:182
-0.1413;-0.0215;9.6869;-0.0037;0.0;0.0;-55.1;-3.7;107.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;2276;2015-09-17 17:18:19:285
-0.1341;-0.0287;9.7025;0.0012;0.0024;0.0;-55.1;-3.6;107.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;2378;2015-09-17 17:18:19:387
-0.1413;-0.0215;9.7049;0.0024;0.0012;0.0;-55.1;-3.7;107.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;2480;2015-09-17 17:18:19:489
-0.1437;-0.0347;9.6762;0.0;0.0;-0.0012;-55.2;-3.7;107.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;2581;2015-09-17 17:18:19:590
-0.1221;-0.0192;9.7001;0.0;0.0;0.0;-55.2;-3.8;107.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;2683;2015-09-17 17:18:19:692
-0.1425;-0.0204;9.7312;0.0012;0.0012;-0.0012;-55.2;-3.9;107.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;2785;2015-09-17 17:18:19:794
-0.1484;-0.0192;9.6726;0.0012;0.0;0.0012;-55.1;-3.8;107.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;2887;2015-09-17 17:18:19:896
-0.1425;-0.0192;9.6989;0.0012;0.0;0.0012;-55.3;-3.7;107.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;2989;2015-09-17 17:18:19:998
-0.1425;-0.0323;9.7169;0.0024;0.0;-0.0012;-55.3;-3.6;107.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;3091;2015-09-17 17:18:20:100
-0.1448;-0.0347;9.6845;0.0024;-0.0012;0.0;-55.3;-3.7;107.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;3193;2015-09-17 17:18:20:202
-0.146;-0.0251;9.6798;0.0024;0.0012;0.0;-55.2;-3.8;107.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;3295;2015-09-17 17:18:20:304
-0.1341;-0.0299;9.6953;0.0024;0.0012;0.0;-55.2;-3.8;107.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;3398;2015-09-17 17:18:20:407
-0.1425;-0.0419;9.6977;0.0;0.0037;-0.0012;-55.1;-4.1;107.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;3499;2015-09-17 17:18:20:508
-0.1329;-0.0383;9.6666;0.0;0.0;0.0012;-55.1;-4.0;107.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;3601;2015-09-17 17:18:20:610
-0.1437;-0.012;9.6558;0.0;-0.0012;0.0012;-55.1;-4.0;107.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;3703;2015-09-17 17:18:20:712
-0.1341;-0.0251;9.7252;0.0012;0.0;0.0012;-55.0;-3.9;107.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;3806;2015-09-17 17:18:20:815
-0.1389;-0.0287;9.6917;0.0012;0.0;0.0012;-54.9;-3.9;107.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;3907;2015-09-17 17:18:20:916
-0.1508;-0.0335;9.6582;0.0012;0.0012;0.0012;-54.9;-3.9;107.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;4009;2015-09-17 17:18:21:018
-0.1317;-0.0192;9.6833;0.0012;0.0;0.0012;-55.0;-3.8;107.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;4112;2015-09-17 17:18:21:121
-0.1413;-0.0371;9.7181;0.0024;0.0012;0.0;-55.1;-3.8;107.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;4213;2015-09-17 17:18:21:222
-0.1401;-0.0431;9.6905;0.0024;0.0024;0.0;-55.1;-3.7;107.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;4315;2015-09-17 17:18:21:324
-0.146;-0.0431;9.669;0.0037;-0.0012;0.0;-54.9;-3.7;107.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;4418;2015-09-17 17:18:21:427
-0.1437;-0.0395;9.6917;0.0024;0.0012;0.0;-54.9;-3.6;107.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;4519;2015-09-17 17:18:21:528
-0.1341;-0.0431;9.6822;0.0012;0.0012;0.0012;-54.9;-3.7;107.9;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;4621;2015-09-17 17:18:21:630
-0.1305;-0.0395;9.6833;0.0037;0.0024;0.0;-55.0;-3.6;108.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;4723;2015-09-17 17:18:21:732
-0.1341;-0.0431;9.6917;0.0024;0.0012;0.0;-55.0;-3.7;108.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;4825;2015-09-17 17:18:21:834
-0.1437;-0.0431;9.6714;-0.0012;0.0;0.0012;-55.1;-3.5;107.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;4930;2015-09-17 17:18:21:939
-0.1365;-0.0443;9.6678;0.0012;0.0;0.0;-55.1;-3.5;107.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;5030;2015-09-17 17:18:22:039
-0.1413;-0.0431;9.6881;0.0;0.0;0.0024;-55.2;-3.5;107.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;5131;2015-09-17 17:18:22:140
-0.1425;-0.0431;9.6857;-0.0024;-0.0012;0.0;-55.2;-3.7;107.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;5233;2015-09-17 17:18:22:242
-0.1413;-0.0431;9.6606;0.0;0.0012;0.0;-55.1;-3.7;107.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;5336;2015-09-17 17:18:22:345
-0.1401;-0.0443;9.6642;0.0024;0.0012;0.0012;-54.9;-3.7;107.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;5437;2015-09-17 17:18:22:446
-0.1389;-0.0275;9.6558;0.0;0.0;-0.0012;-54.9;-3.7;107.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;5539;2015-09-17 17:18:22:548
-0.0479;0.0718;9.7109;0.0;-0.0012;0.1344;-54.9;-3.7;107.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;5642;2015-09-17 17:18:22:651
-0.1472;-0.0467;9.6977;0.0012;0.0024;0.0012;-54.9;-3.6;108.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;5744;2015-09-17 17:18:22:753
-0.2538;-0.1544;9.6845;0.0012;0.0024;-0.0586;-54.8;-3.5;108.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;5845;2015-09-17 17:18:22:854
-0.3172;-0.0251;8.9627;-0.0012;0.0024;-0.0024;-55.0;-3.5;108.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;5947;2015-09-17 17:18:22:956
-0.3543;-0.0946;9.742;0.0012;-0.0024;-0.0073;-55.2;-3.6;107.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;6049;2015-09-17 17:18:23:058
-0.2071;-0.0754;9.6953;-0.0452;0.0733;0.0428;-55.7;-4.0;107.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;6151;2015-09-17 17:18:23:160
-0.1927;-0.1712;9.6977;-0.0611;-0.0147;-0.0831;-56.3;-4.2;107.9;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;6253;2015-09-17 17:18:23:262
-0.1377;-0.1149;9.6019;-0.0586;0.0073;0.0305;-56.7;-4.4;108.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;6356;2015-09-17 17:18:23:365
0.1556;-0.1856;9.4858;-0.1173;-0.1527;0.0183;-56.7;-5.0;108.9;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;6457;2015-09-17 17:18:23:466
-0.158;-0.747;9.6642;-0.0855;-0.2468;0.0049;-55.7;-5.6;109.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;6559;2015-09-17 17:18:23:568
0.1365;-0.3543;10.2903;-0.0965;0.0464;-0.1234;-52.0;-6.9;109.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;6661;2015-09-17 17:18:23:670
0.1137;-0.0096;10.058;0.099;0.1417;-0.1417;-49.8;-8.4;104.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;6764;2015-09-17 17:18:23:773
-0.3208;-0.0395;9.912;0.2162;0.0819;-0.0648;-47.2;-12.1;84.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;6865;2015-09-17 17:18:23:874
-0.3136;0.1149;10.0114;0.1906;-0.0061;-0.0049;-47.6;-14.1;73.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;6967;2015-09-17 17:18:23:976
-0.7123;0.504;10.4447;0.1148;0.0147;0.044;-47.9;-16.7;57.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;7069;2015-09-17 17:18:24:078
-0.431;1.0965;9.4367;0.0892;0.044;0.2627;-47.6;-20.0;42.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;7171;2015-09-17 17:18:24:180
-0.8404;0.8607;9.8294;0.1735;0.2053;0.5046;-48.0;-21.7;36.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;7273;2015-09-17 17:18:24:282
-2.1548;0.7482;10.5129;0.0733;0.0611;0.5424;-47.5;-24.5;31.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;7375;2015-09-17 17:18:24:384
-0.3029;0.2394;8.1343;0.4374;0.2285;0.661;-47.1;-25.3;26.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;7477;2015-09-17 17:18:24:486
-1.1827;0.8033;9.8545;0.0757;0.3067;0.6622;-46.9;-25.9;27.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;7580;2015-09-17 17:18:24:589
-1.0762;0.6716;8.8705;0.1686;0.0428;0.6048;-47.0;-26.7;25.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;7681;2015-09-17 17:18:24:690
-2.1835;1.1384;8.4216;0.3335;0.2199;0.8968;-47.8;-27.0;23.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;7783;2015-09-17 17:18:24:792
-0.8224;1.5874;8.3941;-0.0586;0.2248;1.058;-48.7;-26.6;22.9;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;7885;2015-09-17 17:18:24:894
-1.4545;0.231;9.4272;0.5449;0.7624;1.1936;-50.6;-24.9;21.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;7987;2015-09-17 17:18:24:996
-1.2139;1.3695;10.1885;-0.4459;0.441;1.4111;-52.0;-19.9;17.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;8089;2015-09-17 17:18:25:098
-0.7697;0.9613;8.7269;-0.1051;0.3005;1.4832;-50.5;-16.5;15.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;8191;2015-09-17 17:18:25:200
-0.82;0.9936;9.6965;-0.0049;-0.1356;1.2559;-47.1;-12.3;12.9;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;8293;2015-09-17 17:18:25:302
-0.2394;1.2031;9.8857;-0.1979;0.1967;1.1387;-43.0;-9.9;9.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;8395;2015-09-17 17:18:25:404
-0.3711;1.8663;9.8797;-0.4129;-0.3653;0.9102;-40.7;-9.2;9.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;8497;2015-09-17 17:18:25:506
-0.5339;1.3396;9.8605;-0.27;-0.0195;1.0421;-38.1;-8.2;7.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;8599;2015-09-17 17:18:25:608
-0.3651;1.227;10.1167;-0.3054;-0.0293;0.9346;-35.3;-7.9;6.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;8701;2015-09-17 17:18:25:710
-0.6297;1.3659;9.7288;0.1112;-0.1002;0.9224;-31.1;-7.9;4.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;8803;2015-09-17 17:18:25:812
-2.1632;1.4341;9.9623;0.1222;-0.1698;1.5589;-28.1;-8.9;3.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;8905;2015-09-17 17:18:25:914
-1.3838;0.6213;10.0389;0.3348;-0.8173;2.116;-23.0;-13.1;-1.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;9008;2015-09-17 17:18:26:017
-1.7717;0.0287;9.3194;1.2144;-0.0867;2.9871;-18.0;-23.4;-4.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;9109;2015-09-17 17:18:26:118
-0.0024;-0.5171;10.2891;0.16;0.6426;2.8405;-17.2;-36.0;-6.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;9211;2015-09-17 17:18:26:220
0.3627;0.0024;9.5349;0.9456;0.6561;2.5217;-18.8;-40.8;-5.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;9313;2015-09-17 17:18:26:322
2.2853;0.2239;8.9064;0.3042;1.0727;2.3201;-21.6;-45.9;-2.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;9416;2015-09-17 17:18:26:425
1.3527;0.5626;10.0437;0.3274;0.7721;1.6322;-22.5;-47.1;-1.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;9517;2015-09-17 17:18:26:526
0.9361;1.075;10.0808;0.1539;0.7172;0.5168;-22.2;-48.1;-0.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;9619;2015-09-17 17:18:26:628
-0.9637;1.0044;8.855;0.4093;0.5143;0.3995;-23.0;-49.6;0.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;9721;2015-09-17 17:18:26:730
-1.3683;0.838;11.0576;-0.3457;0.6854;-0.0941;-22.8;-50.0;1.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;9824;2015-09-17 17:18:26:833
-1.7765;0.2562;9.499;0.6109;-1.9829;0.0855;-22.0;-49.8;3.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;9925;2015-09-17 17:18:26:934
1.1588;1.3575;7.5597;0.0208;-0.6597;0.4985;-22.1;-49.7;3.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;10027;2015-09-17 17:18:27:036
-0.2909;1.4521;9.2081;-0.336;0.3445;0.6109;-23.1;-49.2;3.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;10130;2015-09-17 17:18:27:139
0.0802;1.5778;9.6869;-0.5082;0.1747;0.0391;-24.7;-48.9;2.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;10231;2015-09-17 17:18:27:240
1.1049;0.4082;10.5788;0.1723;0.1588;-0.0709;-25.3;-48.5;2.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;10333;2015-09-17 17:18:27:342
0.3639;1.2306;11.2049;0.5119;-0.6206;-0.2101;-25.9;-48.1;2.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;10436;2015-09-17 17:18:27:445
2.6276;-0.3089;10.1921;0.81;0.3457;0.3653;-26.2;-48.0;3.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;10537;2015-09-17 17:18:27:546
-0.5986;2.314;9.4332;-0.0305;-0.3824;-0.8112;-26.5;-48.5;3.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;10639;2015-09-17 17:18:27:648
1.2965;1.5203;8.2085;-0.3653;-0.3738;0.1857;-26.8;-48.6;3.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;10741;2015-09-17 17:18:27:750
-0.9242;2.1608;10.3968;0.0855;0.9126;-0.2517;-27.1;-48.1;3.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;10843;2015-09-17 17:18:27:852
-0.6907;3.1017;8.3043;-0.1332;0.5705;0.2236;-27.1;-47.6;3.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;10945;2015-09-17 17:18:27:954
-1.0175;2.2781;10.9128;-0.595;-0.3873;0.0623;-26.6;-47.3;3.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;11047;2015-09-17 17:18:28:056
-1.3743;2.569;8.9136;0.0037;0.1478;0.1405;-26.4;-47.3;3.9;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;11149;2015-09-17 17:18:28:158
-0.7865;0.6153;12.8341;-0.0403;0.4618;0.0684;-26.9;-47.2;3.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;11252;2015-09-17 17:18:28:261
-1.2366;1.3862;8.8741;0.2004;-0.0709;-0.0782;-27.5;-47.1;2.6;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;11353;2015-09-17 17:18:28:362
-0.2083;0.8954;10.6865;-0.0489;0.4667;0.3995;-27.6;-47.2;1.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;11456;2015-09-17 17:18:28:465
-0.2945;2.2051;7.8865;0.1747;-0.0574;0.0;-27.5;-47.8;0.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;11557;2015-09-17 17:18:28:566
-0.5207;2.5462;8.5677;-0.0134;0.3421;0.1454;-27.5;-48.5;-0.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;11662;2015-09-17 17:18:28:671
-2.229;2.1452;10.173;-0.1478;0.6683;0.3225;-27.2;-49.4;-1.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;11761;2015-09-17 17:18:28:770
-2.4708;1.0427;10.9259;-0.7049;0.0061;0.6585;-26.8;-50.0;-1.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;11863;2015-09-17 17:18:28:872
-1.8292;1.6173;8.6874;0.0843;-0.5009;0.0611;-26.7;-51.0;-3.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;11965;2015-09-17 17:18:28:974
-1.6771;2.5295;9.6379;-0.0819;-0.5217;0.1625;-27.1;-51.9;-4.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;12067;2015-09-17 17:18:29:076
0.6321;2.4349;8.0206;-0.0611;-0.5718;0.1307;-28.7;-53.0;-6.1;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;12169;2015-09-17 17:18:29:178
0.7314;1.4784;10.9894;-0.2993;0.0147;-0.3946;-30.9;-54.2;-7.9;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;12272;2015-09-17 17:18:29:281
0.4573;1.8759;9.9539;0.0195;-0.0415;-0.6475;-32.0;-54.8;-10.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;12373;2015-09-17 17:18:29:382
0.3041;0.3615;13.86;-0.5156;0.066;-0.7159;-31.8;-55.1;-12.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;12475;2015-09-17 17:18:29:484
0.6668;0.8631;7.4376;0.3555;-0.4569;-0.7563;-30.8;-55.2;-13.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;12577;2015-09-17 17:18:29:586
0.5183;0.5902;10.6159;-0.0709;0.4337;0.0293;-29.2;-56.0;-15.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;12679;2015-09-17 17:18:29:688
0.2957;0.9685;8.4515;0.1368;-0.2089;-0.0819;-28.0;-56.7;-15.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;12781;2015-09-17 17:18:29:790
0.0958;1.7011;8.734;0.11;0.1222;-0.1332;-27.0;-58.3;-16.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;12883;2015-09-17 17:18:29:892
-0.6716;1.6939;10.4267;0.1442;-0.0745;-0.0794;-26.4;-59.5;-17.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;12986;2015-09-17 17:18:29:995
-0.4022;0.4609;11.2743;-0.1344;-0.2798;-0.0159;-26.3;-61.3;-18.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;13088;2015-09-17 17:18:30:097
0.4154;0.2298;10.9271;0.0183;0.4032;-0.5669;-26.4;-62.2;-18.8;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;13190;2015-09-17 17:18:30:199
-3.122;1.1815;9.8581;0.0684;0.1295;0.2358;-26.0;-63.6;-19.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;13291;2015-09-17 17:18:30:300
0.5016;-0.3795;10.556;-1.3292;-1.3146;-0.2505;-25.8;-65.0;-20.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;13393;2015-09-17 17:18:30:402
0.4992;0.4477;8.9459;0.2822;-0.5266;-0.0086;-27.6;-65.6;-21.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;13496;2015-09-17 17:18:30:505
-2.2003;0.2574;12.5061;0.7611;0.0929;-0.2199;-29.7;-66.5;-22.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;13597;2015-09-17 17:18:30:606
-0.6752;1.1049;12.3756;0.9737;0.6072;0.6267;-30.9;-69.2;-21.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;13699;2015-09-17 17:18:30:708
-0.3029;-0.0096;11.2719;0.3335;0.9065;0.8687;-32.6;-76.6;-14.4;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;13801;2015-09-17 17:18:30:810
-2.053;0.3029;4.6627;0.4655;1.3671;2.105;-36.2;-80.5;-10.7;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;13904;2015-09-17 17:18:30:913
1.6807;-1.5969;8.7987;-0.551;-0.9114;-0.6439;-41.6;-78.2;-13.3;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;14005;2015-09-17 17:18:31:014
-0.0706;-0.65;9.1602;-0.4948;-0.1307;0.573;-44.4;-76.7;-13.0;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;14107;2015-09-17 17:18:31:116
0.9912;0.6285;7.3622;1.0568;-0.7294;-0.3836;-46.0;-77.7;-10.2;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;14209;2015-09-17 17:18:31:218
-1.0463;2.3906;8.2013;0.0953;-0.022;-0.2517;-45.5;-79.4;-6.5;36.814346;-119.74833;;336.63804808386834;;124.322586;;0 / 0;14311;2015-09-17 17:18:31:320
