ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.3148,0.929,10.477,-0.3431,1.1027,9.7384,0.055,-0.0831,-0.2981,-14.1,-28.4,-40.7,146.44,-6.46,2.02,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,21879,2015-10-30 10:09:24:947
-0.1341,1.3635,8.4048,-0.2769,1.2394,9.7241,0.1881,0.0012,-0.4618,-13.6,-28.5,-40.9,146.89,-7.08,1.19,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,21980,2015-10-30 10:09:25:048
0.2717,0.923,8.7999,-0.5532,1.2504,9.7109,-0.0855,-0.2309,-0.0061,-12.3,-28.9,-40.9,148.8,-7.33,3.26,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,22083,2015-10-30 10:09:25:151
-0.0575,1.2486,9.4942,-0.5681,1.2117,9.7149,0.0904,0.0476,-0.0757,-11.6,-29.2,-41.0,149.26,-7.17,2.98,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,22184,2015-10-30 10:09:25:252
-0.2873,1.397,9.7516,-0.6652,1.238,9.7054,-0.0403,0.1344,0.0757,-10.8,-29.3,-41.1,150.19,-7.21,3.66,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,22286,2015-10-30 10:09:25:354
-0.419,1.245,10.0533,-0.7477,1.3169,9.689,0.0892,0.1307,0.2553,-10.7,-29.2,-41.1,149.12,-7.55,4.3,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,22388,2015-10-30 10:09:25:456
-1.6592,0.5614,11.8357,-0.7781,1.2259,9.6986,-0.4704,0.0195,0.5046,-10.6,-29.1,-40.8,149.07,-7.18,4.59,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,22490,2015-10-30 10:09:25:558
-0.1844,0.7278,8.4503,-0.4248,1.1732,9.7269,0.2138,-0.4056,0.2908,-11.0,-28.7,-41.0,150.61,-6.29,3.89,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,22593,2015-10-30 10:09:25:661
-0.1544,0.644,9.8533,-0.2844,1.1911,9.7299,-0.0855,-0.1344,0.1686,-12.4,-28.3,-40.9,149.52,-7.15,1.94,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,22694,2015-10-30 10:09:25:762
-0.3328,1.3898,8.4707,-0.2284,1.21,9.729,0.1332,-0.011,-0.2859,-13.4,-27.9,-40.9,148.62,-6.85,1.4,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,22796,2015-10-30 10:09:25:864
-0.8595,1.4365,9.1291,-0.3074,1.1781,9.7308,-0.1515,0.0635,-0.1576,-14.1,-28.0,-40.4,146.64,-6.94,1.66,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,22899,2015-10-30 10:09:25:967
-0.4477,1.8004,9.8485,-0.2381,1.1449,9.7367,0.0098,0.0122,-0.2883,-13.8,-28.2,-40.4,147.14,-6.7,1.4,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,23000,2015-10-30 10:09:26:068
-0.3735,1.4497,10.8649,-0.3363,1.1905,9.7283,-0.1466,-0.0696,-0.2578,-13.3,-28.2,-40.6,147.88,-7.12,1.81,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,23102,2015-10-30 10:09:26:170
0.3077,-0.0587,10.3717,-0.475,0.9818,9.7458,-0.0171,-0.3555,-0.1698,-12.5,-28.0,-40.6,149.59,-5.75,2.79,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,23204,2015-10-30 10:09:26:272
-0.6069,0.7374,8.1762,-0.2566,1.0395,9.748,0.2431,-0.1026,-0.4814,-12.0,-27.9,-40.5,151.66,-5.81,1.23,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,23306,2015-10-30 10:09:26:374
-0.2969,0.492,9.6199,-0.3668,1.0008,9.7486,-0.1173,-0.0904,0.033,-11.3,-27.9,-40.8,152.14,-5.86,2.15,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,23409,2015-10-30 10:09:26:477
0.0263,1.0523,8.6479,-0.2153,0.9877,9.7544,0.0318,-0.0171,-0.0012,-11.1,-27.9,-41.0,153.13,-5.71,1.5,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,23510,2015-10-30 10:09:26:578
-0.4489,1.5802,9.323,-0.1985,1.0299,9.7504,-0.099,-0.0171,0.0122,-11.2,-28.0,-41.0,153.34,-6.03,1.17,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,23612,2015-10-30 10:09:26:680
0.1448,1.4724,10.756,-0.3045,1.0968,9.7404,0.0342,-0.0648,0.1625,-11.3,-28.0,-40.8,152.11,-6.36,1.89,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,23714,2015-10-30 10:09:26:782
-0.6668,1.1241,10.0221,-0.4958,1.148,9.7266,-0.1552,0.2334,0.2431,-11.5,-28.0,-41.0,151.05,-6.8,2.42,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,23817,2015-10-30 10:09:26:885
-0.4034,0.7111,8.1427,-0.464,1.0415,9.7401,0.0073,-0.2602,0.1784,-11.5,-27.9,-41.0,151.21,-6.1,2.73,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,23918,2015-10-30 10:09:26:986
-0.2825,0.723,9.5984,-0.4453,1.0924,9.7354,-0.0305,-0.0464,0.1136,-11.6,-27.8,-41.0,149.28,-6.4,2.62,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,24020,2015-10-30 10:09:27:088
-0.2502,1.3276,8.4551,-0.3052,1.0262,9.748,0.0599,-0.0061,-0.1576,-11.9,-27.6,-41.0,150.6,-5.94,1.86,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,24123,2015-10-30 10:09:27:191
-0.2286,1.1756,9.9419,-0.3034,0.9677,9.7541,-0.0232,-0.1026,-0.2211,-12.2,-27.5,-41.0,149.87,-5.66,1.78,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,24225,2015-10-30 10:09:27:293
-0.8428,1.2917,10.173,-0.2241,0.9896,9.754,0.1393,-0.0293,-0.3641,-12.3,-27.3,-41.0,150.56,-5.57,1.31,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,24326,2015-10-30 10:09:27:394
-0.7183,1.0319,10.5213,-0.213,1.0265,9.7504,-0.1576,-0.0464,-0.0757,-11.9,-27.5,-41.1,149.99,-6.18,1.37,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,24429,2015-10-30 10:09:27:497
-0.2083,0.6357,8.0649,-0.2728,0.9831,9.7534,0.2126,-0.1784,-0.3506,-11.4,-27.6,-41.0,152.95,-5.75,1.6,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,24530,2015-10-30 10:09:27:598
-0.7266,0.7434,9.0501,-0.4619,1.0276,9.7417,0.0049,0.303,-0.1112,-11.0,-27.9,-41.1,152.22,-6.35,1.82,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,24632,2015-10-30 10:09:27:700
-0.0144,1.0989,9.2763,-0.4119,0.9291,9.7538,-0.0428,-0.1087,-0.0293,-10.4,-27.9,-41.5,153.72,-5.51,2.59,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,24734,2015-10-30 10:09:27:802
-0.4118,1.3312,9.1219,-0.4226,0.9655,9.7499,0.0159,-0.0159,0.1429,-10.2,-28.1,-41.9,153.64,-5.57,2.49,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,24836,2015-10-30 10:09:27:904
-0.2466,1.1109,9.9036,-0.4572,0.9863,9.7462,-0.0086,0.1356,0.2896,-10.1,-28.1,-41.9,153.57,-5.65,2.49,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,24938,2015-10-30 10:09:28:006
0.176,1.1169,11.133,-0.497,1.03,9.7397,0.0599,0.1564,0.1185,-10.5,-28.1,-41.5,152.9,-6.03,2.92,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,25040,2015-10-30 10:09:28:108
-0.2765,0.6859,11.643,-0.6657,1.0405,9.7285,-0.1576,0.0709,0.3922,-10.7,-28.1,-41.4,149.62,-6.42,3.78,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,25142,2015-10-30 10:09:28:210
-0.9278,0.9577,8.8226,-0.4781,1.1557,9.7266,-0.0929,0.0733,0.2834,-11.1,-28.1,-41.6,150.34,-6.47,3.01,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,25245,2015-10-30 10:09:28:313
0.2059,0.9553,8.0134,-0.339,1.1383,9.7345,0.0941,-0.1918,0.2321,-11.8,-28.2,-41.8,148.97,-6.52,2.62,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,25346,2015-10-30 10:09:28:414
-0.5327,1.4976,8.4731,-0.2395,1.1229,9.7392,-0.0672,-0.0171,-0.1136,-12.5,-28.2,-41.6,150.54,-6.62,1.36,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,25448,2015-10-30 10:09:28:516
0.1544,1.1708,10.5848,-0.1792,1.0092,9.7529,0.0855,-0.0562,-0.4386,-13.3,-28.3,-41.6,149.52,-5.95,1.16,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,25550,2015-10-30 10:09:28:618
-0.7554,1.3228,10.3142,-0.2341,1.1068,9.7412,0.0757,0.0061,-0.3738,-13.2,-28.3,-41.6,149.02,-6.35,1.28,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,25653,2015-10-30 10:09:28:721
0.3232,-0.4441,11.9471,-0.443,0.9017,9.7551,-0.2932,0.5437,-0.0562,-12.4,-28.6,-42.1,151.75,-5.76,1.73,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,25754,2015-10-30 10:09:28:822
-0.1676,0.7314,8.7197,-0.3002,0.9285,9.758,0.16,0.3201,-0.292,-11.7,-28.6,-42.2,151.94,-5.28,1.85,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,25856,2015-10-30 10:09:28:924
0.1975,0.5471,9.6223,-0.4638,0.8802,9.756,-0.1075,0.055,-0.0159,-10.6,-28.8,-42.2,152.35,-5.44,2.84,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,25958,2015-10-30 10:09:29:026
-0.1748,1.0594,8.8669,-0.3956,0.8353,9.763,0.0244,-0.0391,-0.0501,-10.2,-28.7,-42.2,155.16,-4.85,2.4,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,26060,2015-10-30 10:09:29:128
-0.6572,1.2175,9.5181,-0.4853,0.951,9.7484,0.1552,0.1576,0.1393,-9.8,-28.7,-42.0,154.59,-5.28,2.61,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,26162,2015-10-30 10:09:29:230
0.6105,0.7853,10.0604,-0.4652,1.0369,9.7406,0.1234,-0.0635,0.2505,-9.8,-28.8,-41.9,153.57,-5.83,3.09,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,26265,2015-10-30 10:09:29:333
-0.5614,0.7745,11.1462,-0.5686,1.0759,9.7309,-0.0843,0.2871,0.2993,-10.1,-29.0,-41.7,152.89,-6.3,3.34,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,26367,2015-10-30 10:09:29:435
-0.1508,0.747,8.321,-0.3656,0.9836,9.7503,0.1527,-0.2492,-0.0232,-10.7,-28.8,-41.7,152.88,-5.6,2.35,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,26468,2015-10-30 10:09:29:536
-1.1169,0.7195,9.9587,-0.444,0.8872,9.7563,-0.0794,-0.2468,0.0061,-11.1,-28.8,-42.0,152.52,-5.38,2.74,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,26571,2015-10-30 10:09:29:639
-0.2634,1.2426,8.4743,-0.2954,0.8394,9.7662,-0.0403,-0.0721,-0.1698,-11.7,-28.5,-42.4,151.41,-4.91,1.73,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,26673,2015-10-30 10:09:29:741
-0.5088,0.9182,9.7695,-0.3297,0.8319,9.7657,-0.1381,0.044,-0.1222,-11.8,-28.4,-42.6,151.07,-5.08,1.78,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,26774,2015-10-30 10:09:29:842
-0.504,1.1241,9.7815,-0.1988,0.8215,9.7702,0.0305,0.0745,-0.4105,-11.7,-28.3,-42.5,152.45,-4.71,1.06,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,26877,2015-10-30 10:09:29:945
-0.8595,0.9948,9.669,-0.2296,0.8755,9.7648,0.1429,0.0134,-0.3152,-11.4,-28.5,-42.8,153.19,-5.05,1.6,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,26978,2015-10-30 10:09:30:046
0.0443,-0.4645,11.564,-0.2303,0.773,9.7734,-0.1307,0.237,-0.0232,-10.8,-28.6,-42.6,154.71,-4.61,1.39,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,27081,2015-10-30 10:09:30:149
-0.6704,0.334,9.1482,-0.1406,0.8944,9.7648,0.1234,0.2932,-0.1637,-10.1,-28.7,-42.2,157.07,-5.23,0.82,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,27182,2015-10-30 10:09:30:250
0.085,0.012,9.7013,-0.2599,0.8359,9.7675,-0.0391,0.0391,0.182,-9.8,-28.7,-41.9,156.27,-5.16,1.43,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,27284,2015-10-30 10:09:30:352
-0.8691,0.3519,9.7612,-0.3141,0.748,9.773,-0.0855,0.0916,0.2248,-9.5,-28.8,-42.0,158.1,-4.37,1.84,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,27386,2015-10-30 10:09:30:454
-0.7254,0.911,8.9591,-0.334,0.781,9.7698,-0.0623,0.1112,0.5339,-9.5,-28.8,-42.0,157.93,-4.64,1.85,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,27488,2015-10-30 10:09:30:556
-0.565,0.6668,10.1394,-0.468,0.735,9.7679,0.1381,0.1075,0.7831,-10.3,-28.5,-42.0,154.19,-4.3,2.74,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,27590,2015-10-30 10:09:30:658
-0.6033,1.0463,9.0237,-0.4612,0.9782,9.7468,0.2761,-0.0403,0.8723,-11.2,-28.3,-42.1,151.8,-4.76,2.91,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,27693,2015-10-30 10:09:30:761
0.0455,-0.1305,9.8067,-0.4542,0.7704,9.7658,-0.1723,-0.2969,1.2022,-13.3,-27.7,-42.5,147.88,-4.71,3.3,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,27795,2015-10-30 10:09:30:863
-0.5279,0.3986,8.7999,-0.1382,0.832,9.7703,-0.1491,0.2395,0.7391,-15.2,-27.1,-42.8,146.11,-4.86,0.85,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,27896,2015-10-30 10:09:30:964
0.152,-0.0036,10.4902,-0.1824,0.6569,9.7829,-0.2395,-0.1026,0.7074,-17.7,-26.1,-42.9,140.2,-4.26,1.29,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,27998,2015-10-30 10:09:31:066
-1.3934,1.3024,9.3506,-0.3743,0.8,9.7668,0.0122,0.0232,0.2211,-19.9,-24.8,-42.9,134.92,-4.63,2.11,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,28100,2015-10-30 10:09:31:168
0.996,0.4381,9.8773,-0.4519,0.791,9.7642,-0.0281,0.0464,-0.0098,-20.7,-23.9,-42.6,131.8,-4.63,2.65,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,28202,2015-10-30 10:09:31:270
-1.239,1.148,9.0561,-0.6488,0.8917,9.7445,0.0904,0.0562,-0.463,-20.6,-24.0,-42.6,131.15,-4.79,3.22,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,28305,2015-10-30 10:09:31:373
-0.9864,0.7578,9.5684,-0.7154,0.9355,9.7357,0.0745,0.0293,-0.1344,-19.8,-24.3,-42.6,130.82,-5.34,4.35,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,28406,2015-10-30 10:09:31:474
-0.6596,0.1377,10.659,-0.7146,0.9081,9.7383,-0.0428,0.2896,-0.2138,-18.7,-25.2,-42.8,133.61,-5.31,4.2,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,28508,2015-10-30 10:09:31:576
-0.5818,0.346,9.4942,-0.8378,0.9608,9.7234,0.1051,0.121,-0.2004,-18.0,-25.6,-42.9,135.38,-5.59,4.84,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,28611,2015-10-30 10:09:31:679
-0.4142,1.1827,9.0525,-0.8467,1.0585,9.7125,0.1283,-0.1136,-0.2456,-17.3,-26.3,-42.8,135.97,-6.2,4.98,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,28713,2015-10-30 10:09:31:781
-0.6273,1.0858,9.8964,-0.8726,1.0435,9.7119,-0.1173,0.1283,0.1649,-16.8,-26.7,-42.4,137.57,-6.36,4.77,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,28815,2015-10-30 10:09:31:883
-0.4717,1.2689,9.6426,-0.7923,1.1482,9.7069,0.3286,-0.2993,0.0049,-16.6,-27.0,-42.0,137.26,-6.31,5.16,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,28916,2015-10-30 10:09:31:984
-1.1432,0.8487,9.4272,-0.6506,1.2067,9.7104,-0.1124,-0.0953,0.3677,-16.8,-27.3,-41.9,137.23,-7.43,4.01,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,29019,2015-10-30 10:09:32:087
0.3819,1.0116,9.2572,-0.2365,0.9335,9.7592,-0.16,-0.5315,0.0159,-17.9,-26.8,-41.9,139.44,-5.69,2.04,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,29120,2015-10-30 10:09:32:188
-0.0718,0.6584,10.4004,-0.4074,0.8502,9.7612,-0.2505,0.0257,-0.193,-19.0,-26.3,-41.8,137.13,-4.97,2.39,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,29222,2015-10-30 10:09:32:290
-0.7913,1.1049,9.2069,-0.3268,0.7436,9.773,-0.1258,-0.1148,-0.2114,-19.4,-25.8,-42.0,138.03,-4.42,1.99,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,29325,2015-10-30 10:09:32:393
-0.3986,0.8679,9.5301,-0.2794,0.6373,9.7819,-0.0745,0.0269,-0.1515,-19.1,-25.6,-42.2,139.03,-3.73,1.64,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,29427,2015-10-30 10:09:32:495
-0.6967,0.7183,10.3813,-0.3986,0.5525,9.783,-0.1405,0.1588,0.0305,-18.7,-25.5,-42.4,137.81,-3.57,1.75,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,29529,2015-10-30 10:09:32:597
0.0407,0.583,9.7731,-0.4814,0.5515,9.7793,-0.1014,0.055,0.1686,-18.3,-25.4,-42.6,138.29,-3.38,2.73,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,29631,2015-10-30 10:09:32:699
-0.0455,0.5231,9.815,-0.4439,0.528,9.7824,0.0,-0.0733,-0.0073,-18.1,-25.2,-43.1,138.54,-3.08,2.78,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,29732,2015-10-30 10:09:32:800
0.2454,0.4357,9.5349,-0.3857,0.5409,9.7841,0.0232,-0.011,-0.0342,-18.1,-25.2,-43.3,138.91,-3.1,2.39,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,29835,2015-10-30 10:09:32:903
-0.4944,0.6081,9.2955,-0.3946,0.5576,9.7828,-0.0929,0.0293,0.1185,-18.1,-25.2,-43.6,138.94,-3.22,2.13,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,29936,2015-10-30 10:09:33:004
-0.1401,0.6081,9.9527,-0.4235,0.5491,9.7821,0.0232,0.0709,-0.0012,-18.0,-25.3,-43.4,138.85,-3.12,2.43,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,30039,2015-10-30 10:09:33:107
-0.5674,0.9218,9.7025,-0.3987,0.6271,9.7785,0.0696,0.0244,-0.0648,-17.9,-25.5,-43.4,138.42,-3.67,2.33,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,30141,2015-10-30 10:09:33:209
-0.6548,0.929,9.8904,-0.4893,0.7602,9.7649,0.2737,0.2896,0.0819,-17.7,-25.7,-43.1,139.16,-4.03,2.5,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,30243,2015-10-30 10:09:33:311
-0.3938,1.0403,9.6379,-0.5816,0.9331,9.7448,0.0342,0.0684,0.0611,-17.4,-26.2,-42.7,138.02,-5.53,3.58,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,30344,2015-10-30 10:09:33:412
-0.2753,1.1217,9.8773,-0.6431,0.9497,9.7393,-0.0415,0.0562,0.0721,-17.2,-26.5,-42.6,137.77,-5.61,3.75,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,30447,2015-10-30 10:09:33:515
-0.3831,1.1325,9.8474,-0.6841,0.9867,9.7329,0.0513,0.0806,0.0318,-17.1,-26.7,-42.8,138.62,-5.77,4.02,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,30549,2015-10-30 10:09:33:617
-0.7087,1.1791,9.7456,-0.7536,1.0415,9.722,0.0806,0.0086,0.0134,-17.0,-26.8,-42.8,138.23,-5.91,4.29,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,30651,2015-10-30 10:09:33:719
-0.9637,1.1325,9.8031,-0.8987,1.107,9.7024,0.0635,0.1991,0.1197,-16.8,-27.0,-42.4,137.39,-6.41,4.91,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,30752,2015-10-30 10:09:33:820
-1.0008,1.3515,9.2919,-0.9195,1.1773,9.6922,0.1063,0.0696,0.0782,-16.7,-27.0,-42.1,136.65,-6.71,5.4,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,30855,2015-10-30 10:09:33:923
-0.7745,1.4054,5.3726,-0.899,1.255,9.6844,0.1197,0.0354,-0.0159,-16.6,-27.3,-41.8,136.33,-7.14,5.28,36.814083,-119.74731,257.21,336.8937380448869,2.41,12.903226,,17 / 17,30956,2015-10-30 10:09:34:024
